movieId,title,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,FilmNoir,Horror,Musical,Mystery,Romance,SciFi,Thriller,War,Western,NA,imdbId
61248,Death Race (2008),1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,452608
61250,"House Bunny, The (2008)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,852713
61323,Burn After Reading (2008),0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,887883
62081,Eagle Eye (2008),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1059786
62113,How to Lose Friends & Alienate People (2008),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455538
62155,Nick and Norah's Infinite Playlist (2008),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,981227
62250,Gomorrah (Gomorra) (2008),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,929425
62336,FLCL (2000),0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,279077
62374,Body of Lies (2008),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,758774
62434,Zack and Miri Make a Porno (2008),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1007028
62644,"Wave, The (Welle, Die) (2008)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1063669
62849,RocknRolla (2008),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1032755
62956,Futurama: Bender's Game (2008),1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1054486
62999,Madagascar: Escape 2 Africa (2008),1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479952
63062,Changeling (2008),0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,824747
63072,"Road, The (2009)",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,898367
63082,Slumdog Millionaire (2008),0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1010048
63113,Quantum of Solace (2008),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,830515
63131,Role Models (2008),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430922
63853,Australia (2008),0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,455824
63859,Bolt (2008),1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397892
63876,Milk (2008),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1013753
63992,Twilight (2008),0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1099212
64030,Transporter 3 (2008),1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1129442
64034,"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The) (2008)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,914798
64231,Punisher: War Zone (2008),1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,450314
64285,Wallace and Gromit in 'A Matter of Loaf and Death' (2008),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118511
64497,"Day the Earth Stood Still, The (2008)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,970416
64575,Doubt (2008),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,918927
64614,Gran Torino (2008),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1205489
64620,Frost/Nixon (2008),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,870111
64622,"Reader, The (2008)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,976051
64716,Seven Pounds (2008),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,814314
64839,"Wrestler, The (2008)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1125849
64957,"Curious Case of Benjamin Button, The (2008)",0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,421715
64969,Yes Man (2008),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1068680
64983,Valkyrie (2008),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,985699
65088,Bedtime Stories (2008),0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960731
65130,Revolutionary Road (2008),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,959337
65216,Defiance (2008),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1034303
65230,Marley & Me (2008),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,822832
65261,Ponyo (Gake no ue no Ponyo) (2008),0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,876563
65514,Ip Man (2008),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1220719
65682,Underworld: Rise of the Lycans (2009),1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,834001
65685,Inkheart (2008),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,494238
65802,Paul Blart: Mall Cop (2009),1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1114740
66097,Coraline (2009),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,327597
66203,He's Just Not That Into You (2009),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1001508
66297,Futurama: Into the Wild Green Yonder (2009),1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1054487
66371,Departures (Okuribito) (2008),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1069238
66509,Funny People (2009),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1201167
66785,"Good, the Bad, the Weird, The (Joheunnom nabbeunnom isanghannom) (2008)",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,901487
66934,Dr. Horrible's Sing-Along Blog (2008),0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1227926
67087,"I Love You, Man (2009)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155056
67197,Knowing (2009),1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,448011
67255,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1132620
67408,Monsters vs. Aliens (2009),0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,892782
67734,Adventureland (2009),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1091722
67923,"Fast & Furious (Fast and the Furious 4, The) (2009)",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1013752
67997,In the Loop (2009),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1226774
68073,Pirate Radio (2009),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1131729
68135,17 Again (2009),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,974661
68157,Inglourious Basterds (2009),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,361748
68205,Crank: High Voltage (2009),1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1121931
68237,Moon (2009),0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1182345
68319,X-Men Origins: Wolverine (2009),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,458525
68358,Star Trek (2009),1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,796366
68554,Angels & Demons (2009),0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,808151
68659,Fanboys (2009),0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,489049
68791,Terminator Salvation (2009),1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,438488
68793,Night at the Museum: Battle of the Smithsonian (2009),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1078912
68952,Drag Me to Hell (2009),0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1127180
68954,Up (2009),0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1049413
69069,Fired Up (2009),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1083456
69122,"Hangover, The (2009)",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1119646
69134,Antichrist (2009),0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,870984
69278,Land of the Lost (2009),1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,457400
69306,"Taking of Pelham 1 2 3, The (2009)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1111422
69406,"Proposal, The (2009)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1041829
69436,Year One (2009),0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1045778
69481,"Hurt Locker, The (2008)",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,887912
69526,Transformers: Revenge of the Fallen (2009),1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1055369
69640,Public Enemies (2009),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1152836
69644,Ice Age: Dawn of the Dinosaurs (2009),1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1080016
69757,(500) Days of Summer (2009),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1022603
69784,Brüno (Bruno) (2009),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889583
69844,Harry Potter and the Half-Blood Prince (2009),0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,417741
69951,"Imaginarium of Doctor Parnassus, The (2009)",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1054606
70183,"Ugly Truth, The (2009)",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1142988
70286,District 9 (2009),0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1136608
70293,Julie & Julia (2009),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1135503
70336,G.I. Joe: The Rise of Cobra (2009),1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1046173
70599,"Time Traveler's Wife, The (2009)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,452694
71033,"Secret in Their Eyes, The (El secreto de sus ojos) (2009)",0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1305806
71057,9 (2009),0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,472033
71106,Frequently Asked Questions About Time Travel (2009),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,910554
71135,Pandorum (2009),0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1188729
71156,"Men Who Stare at Goats, The (2009)",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1234548
71254,Gamer (2009),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1034032
71264,Cloudy with a Chance of Meatballs (2009),0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,844471
71282,"Food, Inc. (2008)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1286537
71379,Paranormal Activity (2009),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1179904
71464,"Serious Man, A (2009)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1019452
71518,Whip It (2009),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1172233
71520,"Invention of Lying, The (2009)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1058017
71530,Surrogates (2009),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,986263
71535,Zombieland (2009),1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1156398
71579,"Education, An (2009)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1174732
71745,Where the Wild Things Are (2009),0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,386117
71838,Law Abiding Citizen (2009),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1197624
71899,Mary and Max (2009),0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,978762
72011,Up in the Air (2009),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1193138
72226,Fantastic Mr. Fox (2009),0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,432283
72378,2012 (2009),1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1190080
72407,"Twilight Saga: New Moon, The (2009)",0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1259571
72605,Brothers (2009),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,765010
72641,"Blind Side, The  (2009)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,878804
72733,Invictus (2009),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1057500
72737,"Princess and the Frog, The (2009)",0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,780521
72998,Avatar (2009),1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,499549
73017,Sherlock Holmes (2009),1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,988045
73023,Crazy Heart (2009),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1263670
73266,Youth in Revolt (2009),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,403702
73268,Daybreakers (2010),1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,433362
73319,Leap Year (2010),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1216492
73321,"Book of Eli, The (2010)",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1037705
73323,"Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)",1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1343097
74458,Shutter Island (2010),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1130884
74530,Percy Jackson & the Olympians: The Lightning Thief (2010),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,814255
74532,Cop Out (2010),1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1385867
74545,"Ghost Writer, The (2010)",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1139328
74789,Alice in Wonderland (2010),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1014759
74795,Green Zone (2010),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,947810
74868,Dorian Gray (2009),0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1235124
74946,She's Out of My League (2010),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815236
75805,"Bounty Hunter, The (2010)",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1038919
75985,Repo Men (2010),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1053424
76077,Hot Tub Time Machine (2010),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1231587
76093,How to Train Your Dragon (2010),0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,892769
76175,Clash of the Titans (2010),1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,800320
76251,Kick-Ass (2010),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250777
76293,Date Night (2010),1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1279935
77455,Exit Through the Gift Shop (2010),0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1587707
77561,Iron Man 2 (2010),1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1228705
77800,Four Lions (2010),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1341167
77866,Robin Hood (2010),1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,955308
78039,Blue Valentine (2010),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1120985
78105,Prince of Persia: The Sands of Time (2010),1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,473075
78209,Get Him to the Greek (2010),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1226229
78349,Exam (2009),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1258197
78469,"A-Team, The (2010)",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,429493
78499,Toy Story 3 (2010),0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,435761
78574,Winter's Bone (2010),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1399683
78637,Shrek Forever After (a.k.a. Shrek: The Final Chapter) (2010),0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,892791
78772,"Twilight Saga: Eclipse, The (2010)",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1325004
78893,"Last Airbender, The (2010)",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,938283
79008,South Park: Imaginationland (2008),0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1308667
79057,Predators (2010),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1424381
79091,Despicable Me (2010),0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1323594
79132,Inception (2010),1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1375666
79134,Grown Ups (2010),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1375670
79139,"Sorcerer's Apprentice, The (2010)",1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,963966
79185,Knight and Day (2010),1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1013743
79224,"Karate Kid, The (2010)",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1155076
79242,"Kids Are All Right, The (2010)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,842926
79293,Salt (2010),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,944835
79357,Mr. Nobody (2009),0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,485947
79428,Dinner for Schmucks (2010),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427152
79553,Ip Man 2 (2010),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1386932
79592,"Other Guys, The (2010)",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1386588
79695,"Expendables, The (2010)",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1320253
79702,Scott Pilgrim vs. the World (2010),1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,446029
80166,"Switch, The (2010)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,889573
80219,Machete (2010),1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,985694
80363,Resident Evil: Afterlife (2010),1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1220634
80463,"Social Network, The (2010)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1285016
80489,"Town, The (2010)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,840361
80549,Easy A (2010),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1282140
80693,It's Kind of a Funny Story (2010),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,804497
80831,Let Me In (2010),0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1228987
80860,Life as We Know It (2010),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1055292
80906,Inside Job (2010),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1645089
81156,Jackass 3D (2010),1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1116184
81229,Red (2010),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1245526
81417,Paranormal Activity 2 (2010),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1536044
81537,Due Date (2010),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231583
81562,127 Hours (2010),0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1542344
81564,Megamind (2010),1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1001526
81591,Black Swan (2010),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,947798
81782,Unstoppable (2010),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,477080
81784,Morning Glory (2010),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1126618
81788,"Next Three Days, The (2010)",0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1458175
81834,Harry Potter and the Deathly Hallows: Part 1 (2010),1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,926084
81845,"King's Speech, The (2010)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1504320
81847,Tangled (2010),0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,398286
81932,"Fighter, The (2010)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,964517
82167,Love and Other Drugs (2010),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,758752
82169,"Chronicles of Narnia: The Voyage of the Dawn Treader, The (2010)",0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,980970
82202,"Tourist, The (2010)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1243957
82459,True Grit (2010),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1403865
82461,Tron: Legacy (2010),1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1104001
82852,Little Fockers (2010),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970866
82854,Gulliver's Travels (2010),0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1320261
83134,Tucker & Dale vs Evil (2010),0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1465522
83349,"Green Hornet, The (2011)",1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,990407
83613,Cowboys & Aliens (2011),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,409847
83803,Day & Night (2010),0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1620446
84152,Limitless (2011),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1219289
84374,No Strings Attached (2011),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1411238
84392,"Lincoln Lawyer, The (2011)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1189340
84601,Unknown (2011),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1401152
84772,Paul (2011),0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1092026
84944,Rango (2011),1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1192628
84954,"Adjustment Bureau, The (2011)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1385826
85056,I Am Number Four (2011),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1464540
85342,Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro) (2010),1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1555149
85367,Just Go with It (2011),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1564367
85401,Super (2010),1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1512235
85414,Source Code (2011),1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,945513
85510,Sucker Punch (2011),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,978764
85774,Senna (2010),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1424432
85780,Family Guy Presents: It's a Trap (2010),0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1701991
85881,Win Win (2011),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1606392
86190,Hanna (2011),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,993842
86293,Arthur (2011),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1334512
86298,Rio (2011),0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1436562
86320,Melancholia (2011),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1527186
86332,Thor (2011),1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,800369
86345,Louis C.K.: Hilarious (2010),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1421373
86347,Louis C.K.: Chewed Up (2008),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190722
86377,Louis C.K.: Shameless (2007),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,927619
86504,Voices from the List (2004),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,405455
86644,"Fast Five (Fast and the Furious 5, The) (2011)",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1596343
86781,Incendies (2010),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1255953
86833,Bridesmaids (2011),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478338
86880,Pirates of the Caribbean: On Stranger Tides (2011),1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1298650
86882,Midnight in Paris (2011),0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1605783
86911,"Hangover Part II, The (2011)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411697
87192,Attack the Block (2011),1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1478964
87222,Kung Fu Panda 2 (2011),1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302011
